ghi;dni;dhi;temp_air;ws10
52.0;12.88;50.0;9.68;1.93
0.0;0.0;0.0;9.24;1.86
0.0;0.0;0.0;8.41;1.93
0.0;0.0;0.0;7.88;2.07
0.0;0.0;0.0;7.97;2.07
0.0;0.0;0.0;7.76;2.14
0.0;0.0;0.0;7.55;2.28
0.0;0.0;0.0;7.32;2.34
0.0;0.0;0.0;7.41;2.28
0.0;0.0;0.0;7.51;2.28
0.0;0.0;0.0;7.59;2.28
0.0;0.0;0.0;7.64;2.34
0.0;0.0;0.0;7.58;2.41
0.0;0.0;0.0;7.59;2.55
0.0;0.0;0.0;7.59;2.69
0.0;0.0;0.0;7.6;3.03
0.0;0.0;0.0;7.81;3.24
11.0;0.0;11.0;7.82;3.38
66.0;10.24;64.0;8.07;3.66
45.0;0.0;45.0;8.54;4.28
185.0;81.5;157.0;9.19;5.1
204.0;100.57;168.0;9.71;4.97
0.0;0.0;0.0;10.4;5.86
94.0;11.43;91.0;10.31;5.31
43.0;0.0;43.0;10.08;5.24
0.0;0.0;0.0;9.93;5.24
0.0;0.0;0.0;9.3;4.83
0.0;0.0;0.0;8.38;4.34
0.0;0.0;0.0;7.31;3.45
0.0;0.0;0.0;5.91;3.17
0.0;0.0;0.0;4.86;3.03
0.0;0.0;0.0;4.27;3.1
0.0;0.0;0.0;3.91;3.1
0.0;0.0;0.0;3.55;2.97
0.0;0.0;0.0;3.08;2.83
0.0;0.0;0.0;2.79;2.69
0.0;0.0;0.0;2.73;2.62
0.0;0.0;0.0;2.58;2.62
0.0;0.0;0.0;2.31;2.62
0.0;0.0;0.0;2.09;2.55
0.0;0.0;0.0;1.93;2.69
38.0;175.58;25.0;2.23;2.69
163.0;530.04;58.0;3.58;2.41
269.0;676.56;72.0;5.05;3.59
287.0;441.01;134.0;6.08;3.03
304.0;456.35;139.0;7.13;3.31
267.0;395.11;135.0;7.67;3.24
190.0;281.59;115.0;7.88;2.69
91.0;141.12;68.0;7.85;2.28
6.0;0.0;6.0;7.12;2.14
0.0;0.0;0.0;5.96;2.21
0.0;0.0;0.0;5.41;2.28
0.0;0.0;0.0;4.6;2.48
0.0;0.0;0.0;3.99;2.62
0.0;0.0;0.0;3.47;2.69
0.0;0.0;0.0;3.27;2.62
0.0;0.0;0.0;2.67;2.69
0.0;0.0;0.0;2.29;2.76
0.0;0.0;0.0;2.19;2.76
0.0;0.0;0.0;2.7;2.76
0.0;0.0;0.0;3.04;2.76
0.0;0.0;0.0;3.79;2.9
0.0;0.0;0.0;3.74;2.9
0.0;0.0;0.0;3.4;3.03
0.0;0.0;0.0;3.09;3.1
29.0;52.19;25.0;2.69;3.17
155.0;412.91;72.0;2.41;3.24
260.0;574.07;91.0;2.64;3.31
326.0;644.95;100.0;3.26;3.1
322.0;528.38;129.0;3.54;2.83
157.0;35.51;145.0;3.87;2.76
59.0;0.0;59.0;3.97;2.69
42.0;0.0;42.0;4.01;2.55
2.0;0.0;2.0;3.84;2.21
0.0;0.0;0.0;3.46;1.93
0.0;0.0;0.0;3.1;2.0
0.0;0.0;0.0;3.46;2.62
0.0;0.0;0.0;3.21;2.62
0.0;0.0;0.0;2.87;2.48
0.0;0.0;0.0;2.29;2.21
0.0;0.0;0.0;2.07;2.14
0.0;0.0;0.0;1.54;2.28
0.0;0.0;0.0;1.34;2.48
0.0;0.0;0.0;1.06;2.48
0.0;0.0;0.0;0.91;2.41
0.0;0.0;0.0;1.05;2.55
0.0;0.0;0.0;1.14;2.83
0.0;0.0;0.0;1.04;3.24
0.0;0.0;0.0;1.24;3.86
24.0;12.6;23.0;0.85;3.59
139.0;259.76;86.0;0.6;3.79
267.0;591.19;91.0;0.73;3.72
343.0;734.48;83.0;1.19;3.45
357.0;718.04;92.0;1.94;3.31
329.0;722.47;82.0;2.54;3.17
248.0;637.95;73.0;2.84;3.31
143.0;579.09;44.0;2.69;3.38
8.0;0.0;8.0;1.85;2.97
0.0;0.0;0.0;0.52;3.17
0.0;0.0;0.0;-0.4;3.17
0.0;0.0;0.0;-0.89;3.17
0.0;0.0;0.0;-1.56;3.03
0.0;0.0;0.0;-2.15;2.76
0.0;0.0;0.0;-2.58;2.55
0.0;0.0;0.0;-2.94;2.48
0.0;0.0;0.0;-3.23;2.41
0.0;0.0;0.0;-3.41;2.34
0.0;0.0;0.0;-3.64;2.41
0.0;0.0;0.0;-3.79;2.48
0.0;0.0;0.0;-3.86;2.55
0.0;0.0;0.0;-3.94;2.62
0.0;0.0;0.0;-4.01;2.62
0.0;0.0;0.0;-4.06;2.48
36.0;85.16;29.0;-4.04;2.55
156.0;362.02;81.0;-2.68;2.55
258.0;494.81;109.0;-0.97;2.97
330.0;606.71;113.0;0.42;2.97
356.0;675.71;104.0;1.54;2.76
331.0;696.71;90.0;2.21;2.48
236.0;495.67;98.0;2.55;2.34
120.0;285.64;70.0;2.32;1.86
9.0;0.0;9.0;1.17;2.0
0.0;0.0;0.0;-0.53;2.28
0.0;0.0;0.0;-1.67;2.28
0.0;0.0;0.0;-2.49;2.07
0.0;0.0;0.0;-3.32;1.86
0.0;0.0;0.0;-3.83;1.72
0.0;0.0;0.0;-3.6;1.45
0.0;0.0;0.0;-3.06;1.1
0.0;0.0;0.0;-3.2;1.1
0.0;0.0;0.0;-3.54;1.17
0.0;0.0;0.0;-3.16;0.97
0.0;0.0;0.0;-2.67;0.76
0.0;0.0;0.0;-2.8;0.83
0.0;0.0;0.0;-4.02;1.17
0.0;0.0;0.0;-4.12;1.24
0.0;0.0;0.0;-4.66;1.24
55.0;340.61;26.0;-4.95;1.38
183.0;598.84;57.0;-3.13;1.24
281.0;646.65;84.0;-1.32;1.66
363.0;799.59;74.0;0.17;1.66
380.0;801.25;78.0;1.36;1.86
351.0;799.97;71.0;2.14;2.28
268.0;714.85;66.0;2.44;2.76
149.0;563.63;48.0;2.22;2.69
13.0;21.31;12.0;0.88;2.28
0.0;0.0;0.0;-0.21;2.34
0.0;0.0;0.0;0.07;2.21
0.0;0.0;0.0;0.69;2.48
0.0;0.0;0.0;1.19;2.48
0.0;0.0;0.0;1.13;2.55
0.0;0.0;0.0;0.82;2.76
0.0;0.0;0.0;0.92;3.03
0.0;0.0;0.0;1.05;3.52
0.0;0.0;0.0;1.26;3.93
0.0;0.0;0.0;1.62;4.28
0.0;0.0;0.0;1.82;4.55
0.0;0.0;0.0;1.61;4.55
0.0;0.0;0.0;1.31;4.55
0.0;0.0;0.0;0.77;4.48
0.0;0.0;0.0;0.89;4.9
27.0;11.34;26.0;0.75;4.97
77.0;9.36;75.0;0.72;4.76
52.0;0.0;52.0;0.82;5.24
232.0;153.3;176.0;1.09;6.07
67.0;0.0;67.0;1.0;5.79
189.0;70.58;164.0;1.26;5.72
53.0;0.0;53.0;1.72;6.48
28.0;0.0;28.0;1.53;5.1
9.0;0.0;9.0;1.04;4.69
0.0;0.0;0.0;0.38;4.48
0.0;0.0;0.0;-0.31;4.69
0.0;0.0;0.0;-0.62;5.17
0.0;0.0;0.0;-1.18;4.76
0.0;0.0;0.0;-1.45;4.55
0.0;0.0;0.0;-1.82;4.21
0.0;0.0;0.0;-2.04;4.07
0.0;0.0;0.0;-2.28;4.07
0.0;0.0;0.0;-2.67;3.86
0.0;0.0;0.0;-2.84;3.72
0.0;0.0;0.0;-3.23;3.59
0.0;0.0;0.0;-3.46;3.86
0.0;0.0;0.0;-3.76;3.72
0.0;0.0;0.0;-4.29;3.66
0.0;0.0;0.0;-4.16;3.38
51.0;197.07;33.0;-4.32;3.17
188.0;589.35;60.0;-3.79;3.59
266.0;493.62;112.0;-2.75;3.66
236.0;154.37;179.0;-1.63;3.72
220.0;90.89;185.0;-0.66;3.86
182.0;53.01;163.0;-0.15;4.07
147.0;61.83;129.0;-0.03;4.14
86.0;53.28;76.0;-0.1;4.0
10.0;0.0;10.0;-0.48;3.66
0.0;0.0;0.0;-1.04;3.17
0.0;0.0;0.0;-1.48;3.17
0.0;0.0;0.0;-2.35;2.48
0.0;0.0;0.0;-2.53;2.34
0.0;0.0;0.0;-2.64;2.41
0.0;0.0;0.0;-3.19;2.48
0.0;0.0;0.0;-3.49;2.48
0.0;0.0;0.0;-3.77;2.62
0.0;0.0;0.0;-4.19;2.62
0.0;0.0;0.0;-4.37;2.48
0.0;0.0;0.0;-4.78;2.62
0.0;0.0;0.0;-5.13;2.69
0.0;0.0;0.0;-5.27;2.69
0.0;0.0;0.0;-5.14;2.76
0.0;0.0;0.0;-4.32;2.62
36.0;42.29;32.0;-3.85;2.76
85.0;18.12;81.0;-3.1;3.38
163.0;66.5;142.0;-2.11;3.86
165.0;26.79;155.0;-0.63;4.21
198.0;53.94;177.0;0.83;4.21
91.0;0.0;91.0;1.97;4.28
87.0;0.0;87.0;2.53;4.28
87.0;52.08;77.0;2.62;4.41
15.0;16.83;14.0;2.61;4.41
0.0;0.0;0.0;2.62;4.34
0.0;0.0;0.0;2.72;4.14
0.0;0.0;0.0;1.73;3.86
0.0;0.0;0.0;1.45;3.66
0.0;0.0;0.0;1.17;3.66
0.0;0.0;0.0;0.89;3.52
0.0;0.0;0.0;0.68;3.59
0.0;0.0;0.0;0.58;3.59
0.0;0.0;0.0;0.51;3.52
0.0;0.0;0.0;0.26;3.45
0.0;0.0;0.0;-0.2;3.24
0.0;0.0;0.0;-0.68;3.17
0.0;0.0;0.0;-0.84;3.24
0.0;0.0;0.0;-1.01;3.24
0.0;0.0;0.0;-1.45;3.03
68.0;418.56;27.0;-1.44;3.03
203.0;672.98;52.0;-0.28;3.24
313.0;785.12;62.0;1.46;3.38
382.0;829.32;69.0;3.11;3.93
399.0;830.76;72.0;4.62;4.28
310.0;468.44;138.0;5.46;4.14
