ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;5.3;4.07
0.0;0.0;0.0;6.06;4.41
0.0;0.0;0.0;5.9;4.28
0.0;0.0;0.0;5.63;4.21
0.0;0.0;0.0;5.22;4.21
0.0;0.0;0.0;4.81;4.21
0.0;0.0;0.0;4.59;4.21
0.0;0.0;0.0;4.24;4.0
0.0;0.0;0.0;3.82;3.79
0.0;0.0;0.0;3.77;3.93
0.0;0.0;0.0;3.86;4.14
0.0;0.0;0.0;3.68;4.34
0.0;0.0;0.0;3.28;3.79
0.0;0.0;0.0;3.65;2.97
28.0;0.0;28.0;3.32;3.17
138.0;66.24;120.0;3.84;2.9
336.0;454.78;155.0;4.72;2.76
286.0;99.28;238.0;5.7;3.03
349.0;162.7;264.0;6.69;3.24
541.0;915.7;72.0;7.45;3.45
353.0;322.02;207.0;8.08;3.86
304.0;531.28;118.0;8.2;4.07
166.0;477.7;66.0;7.82;3.66
10.0;0.0;10.0;7.16;2.55
0.0;0.0;0.0;5.97;2.07
0.0;0.0;0.0;4.68;2.07
0.0;0.0;0.0;3.5;2.0
