ghi;dni;dhi;temp_air;rh;ws10
0.0;0.0;0.0;-4.83;88.1;4.07
0.0;0.0;0.0;-5.08;84.6;3.79
0.0;0.0;0.0;-5.32;88.05;3.59
0.0;0.0;0.0;-5.5;88.05;3.59
0.0;0.0;0.0;-5.68;88.05;3.66
0.0;0.0;0.0;-5.87;91.7;3.66
0.0;0.0;0.0;-6.06;88.0;3.59
40.0;40.38;36.0;-6.59;88.0;2.62
41.0;0.0;41.0;-6.41;88.0;2.9
143.0;56.57;127.0;-6.05;84.5;3.45
61.0;0.0;61.0;-5.77;81.2;3.31
73.0;0.0;73.0;-5.48;81.2;3.17
35.0;0.0;35.0;-5.44;81.2;3.03
27.0;0.0;27.0;-5.47;81.2;2.9
27.0;0.0;27.0;-5.55;84.55;2.34
0.0;0.0;0.0;-5.87;88.0;2.14
0.0;0.0;0.0;-6.18;88.0;2.14
0.0;0.0;0.0;-6.38;91.65;2.14
0.0;0.0;0.0;-6.66;88.0;2.21
0.0;0.0;0.0;-6.69;91.65;2.21
0.0;0.0;0.0;-6.85;91.6;2.34
0.0;0.0;0.0;-7.17;87.95;2.34
0.0;0.0;0.0;-7.75;87.9;2.41
0.0;0.0;0.0;-8.83;91.5;2.55
0.0;0.0;0.0;-9.3;87.75;2.41
0.0;0.0;0.0;-9.44;91.45;2.34
0.0;0.0;0.0;-9.2;87.75;2.48
0.0;0.0;0.0;-8.8;87.8;2.55
0.0;0.0;0.0;-8.75;87.8;2.62
0.0;0.0;0.0;-8.66;87.8;2.62
0.0;0.0;0.0;-8.73;87.8;2.55
40.0;39.08;36.0;-7.54;91.6;2.76
58.0;0.0;58.0;-6.86;91.6;2.9
81.0;0.0;81.0;-6.28;88.0;3.38
116.0;3.06;115.0;-5.93;88.0;4.0
112.0;3.06;111.0;-5.91;88.0;4.28
97.0;3.48;96.0;-6.18;84.5;4.48
73.0;4.74;72.0;-6.58;81.05;4.76
37.0;29.02;34.0;-7.05;84.4;4.76
0.0;0.0;0.0;-7.51;84.35;4.62
0.0;0.0;0.0;-7.86;87.85;4.97
0.0;0.0;0.0;-7.98;87.85;5.1
0.0;0.0;0.0;-7.95;87.85;5.31
0.0;0.0;0.0;-7.34;84.35;5.79
0.0;0.0;0.0;-7.08;81.0;6.14
0.0;0.0;0.0;-6.46;77.75;6.41
0.0;0.0;0.0;-5.85;74.7;6.83
0.0;0.0;0.0;-5.56;74.8;6.97
0.0;0.0;0.0;-5.3;81.2;7.03
0.0;0.0;0.0;-5.04;81.25;7.03
0.0;0.0;0.0;-4.84;84.6;6.83
0.0;0.0;0.0;-4.67;81.3;6.55
0.0;0.0;0.0;-4.5;81.3;6.34
0.0;0.0;0.0;-4.33;84.65;6.14
0.0;0.0;0.0;-4.1;84.65;6.0
40.0;28.37;37.0;-3.43;88.2;5.79
17.0;0.0;17.0;-3.1;84.8;5.86
114.0;10.32;111.0;-2.82;88.25;5.03
55.0;0.0;55.0;-2.65;88.25;4.55
77.0;0.0;77.0;-2.07;91.85;3.79
147.0;54.89;131.0;-1.17;85.0;5.17
93.0;27.85;87.0;-1.1;81.7;5.66
54.0;111.44;42.0;-1.66;78.45;5.45
0.0;0.0;0.0;-2.46;81.5;5.38
0.0;0.0;0.0;-3.23;81.45;5.38
0.0;0.0;0.0;-3.99;84.65;5.38
0.0;0.0;0.0;-4.44;84.65;5.45
0.0;0.0;0.0;-4.55;84.65;5.45
0.0;0.0;0.0;-4.88;84.6;5.17
0.0;0.0;0.0;-5.17;84.6;5.38
0.0;0.0;0.0;-5.47;84.55;5.66
0.0;0.0;0.0;-5.73;77.9;5.79
0.0;0.0;0.0;-6.37;77.75;5.86
0.0;0.0;0.0;-6.9;77.7;5.93
0.0;0.0;0.0;-7.25;77.7;5.66
0.0;0.0;0.0;-7.34;77.6;5.45
0.0;0.0;0.0;-7.57;77.6;5.24
0.0;0.0;0.0;-7.73;77.6;5.17
0.0;0.0;0.0;-7.88;77.55;5.17
11.0;0.0;11.0;-7.64;77.6;5.03
84.0;13.78;81.0;-7.23;77.7;4.97
70.0;0.0;70.0;-6.34;84.45;4.9
121.0;5.98;119.0;-5.33;84.55;4.48
87.0;0.0;87.0;-4.38;81.3;4.9
65.0;0.0;65.0;-3.52;84.7;4.62
59.0;0.0;59.0;-3.08;88.25;4.41
16.0;0.0;16.0;-2.95;91.8;3.86
0.0;0.0;0.0;-2.8;95.55;4.0
0.0;0.0;0.0;-2.26;95.55;4.07
0.0;0.0;0.0;-1.03;95.6;4.62
0.0;0.0;0.0;0.3;92.0;5.86
0.0;0.0;0.0;0.85;92.05;6.9
0.0;0.0;0.0;0.91;92.05;6.76
0.0;0.0;0.0;0.9;92.05;6.41
0.0;0.0;0.0;0.77;92.05;5.93
0.0;0.0;0.0;0.68;95.65;5.59
0.0;0.0;0.0;0.56;95.65;5.31
0.0;0.0;0.0;0.51;95.65;4.97
0.0;0.0;0.0;0.51;95.65;4.55
0.0;0.0;0.0;0.51;95.65;4.14
0.0;0.0;0.0;0.54;99.4;3.86
0.0;0.0;0.0;0.48;99.4;3.59
0.0;0.0;0.0;0.32;95.65;3.59
18.0;0.0;18.0;-2.01;91.85;6.83
83.0;13.54;80.0;-4.74;81.3;7.1
76.0;0.0;76.0;-5.17;81.25;7.45
93.0;0.0;93.0;-5.22;74.9;6.55
97.0;0.0;97.0;-5.53;71.75;5.79
103.0;3.33;102.0;-5.91;71.65;5.03
76.0;4.46;75.0;-6.5;68.65;4.62
46.0;34.34;42.0;-7.34;71.4;4.14
0.0;0.0;0.0;-8.6;74.25;3.52
0.0;0.0;0.0;-10.14;77.2;2.9
0.0;0.0;0.0;-11.54;80.35;2.83
0.0;0.0;0.0;-12.76;80.25;2.69
0.0;0.0;0.0;-12.81;80.25;2.48
0.0;0.0;0.0;-13.53;83.65;2.55
0.0;0.0;0.0;-13.19;83.7;2.76
0.0;0.0;0.0;-12.15;83.8;3.17
0.0;0.0;0.0;-10.98;80.45;3.66
0.0;0.0;0.0;-9.6;80.65;4.07
0.0;0.0;0.0;-8.18;84.3;4.28
0.0;0.0;0.0;-6.97;91.6;4.21
0.0;0.0;0.0;-6.13;88.0;4.62
0.0;0.0;0.0;-5.79;84.55;5.03
0.0;0.0;0.0;-5.62;84.55;5.24
0.0;0.0;0.0;-5.29;84.55;5.38
31.0;0.0;31.0;-4.17;81.3;5.52
108.0;48.77;97.0;-3.68;84.7;5.45
80.0;0.0;80.0;-3.18;88.25;4.97
55.0;0.0;55.0;-2.7;88.25;3.86
78.0;0.0;78.0;-1.8;91.85;5.03
34.0;0.0;34.0;-0.89;88.4;5.24
19.0;0.0;19.0;-0.6;85.05;4.76
76.0;247.97;46.0;-0.88;85.0;4.41
0.0;0.0;0.0;-1.54;84.95;4.28
0.0;0.0;0.0;-2.36;88.25;4.0
0.0;0.0;0.0;-2.97;88.25;3.59
0.0;0.0;0.0;-3.91;88.15;3.1
0.0;0.0;0.0;-5.04;84.6;2.76
0.0;0.0;0.0;-6.51;91.65;2.34
0.0;0.0;0.0;-8.29;91.55;2.21
0.0;0.0;0.0;-9.08;95.35;1.52
0.0;0.0;0.0;-8.57;95.35;0.48
0.0;0.0;0.0;-12.2;95.25;1.86
0.0;0.0;0.0;-13.71;91.2;2.34
0.0;0.0;0.0;-12.13;91.3;2.48
0.0;0.0;0.0;-9.82;91.45;2.76
0.0;0.0;0.0;-7.19;91.6;3.17
0.0;0.0;0.0;-5.37;91.7;3.45
0.0;0.0;0.0;-3.94;95.5;3.93
17.0;0.0;17.0;-2.13;95.55;4.28
36.0;0.0;36.0;-0.2;95.6;4.55
51.0;0.0;51.0;1.47;95.65;5.17
53.0;0.0;53.0;2.26;92.1;5.59
56.0;0.0;56.0;2.43;88.65;5.66
49.0;0.0;49.0;2.34;88.65;5.52
22.0;0.0;22.0;2.27;92.1;5.52
30.0;0.0;30.0;2.17;95.65;5.38
0.0;0.0;0.0;2.0;92.1;5.38
0.0;0.0;0.0;3.57;99.0;5.66
0.0;0.0;0.0;2.44;99.0;5.69
0.0;0.0;0.0;1.32;98.79;5.71
0.0;0.0;0.0;0.2;96.78;5.74
0.0;0.0;0.0;-0.93;94.78;5.77
0.0;0.0;0.0;-2.05;92.77;5.79
0.0;0.0;0.0;-3.18;90.76;5.82
0.0;0.0;0.0;-4.3;88.75;5.84
0.0;0.0;0.0;-5.43;86.75;5.87
0.0;0.0;0.0;-6.55;84.74;5.9
0.0;0.0;0.0;-7.68;82.73;5.92
0.0;0.0;0.0;-8.8;80.72;5.95
0.0;0.0;0.0;-9.93;78.72;5.98
0.0;0.0;0.0;-11.05;76.71;6.0
0.0;0.0;0.0;-12.18;74.7;6.03
38.0;8.05;37.0;-13.3;72.69;6.06
101.0;29.94;94.0;-9.56;77.3;5.31
239.0;324.21;138.0;-8.61;74.25;5.72
174.0;42.58;159.0;-7.66;71.4;6.0
169.0;36.8;156.0;-6.79;74.55;6.0
147.0;34.99;136.0;-6.14;71.65;5.66
104.0;29.38;97.0;-5.75;74.7;5.31
30.0;0.0;30.0;-5.53;74.8;5.86
0.0;0.0;0.0;-5.69;77.85;5.52
0.0;0.0;0.0;-5.98;77.85;5.45
0.0;0.0;0.0;-6.11;77.85;5.24
0.0;0.0;0.0;-6.17;81.05;5.17
0.0;0.0;0.0;-6.46;77.75;5.45
0.0;0.0;0.0;-6.41;81.05;5.24
0.0;0.0;0.0;-6.39;81.05;5.1
0.0;0.0;0.0;-6.41;81.05;5.03
0.0;0.0;0.0;-6.24;81.05;5.03
0.0;0.0;0.0;-5.96;81.1;4.9
0.0;0.0;0.0;-5.6;77.9;4.69
0.0;0.0;0.0;-5.87;81.1;4.55
0.0;0.0;0.0;-6.09;81.1;4.41
0.0;0.0;0.0;-6.21;84.45;4.21
0.0;0.0;0.0;-6.43;81.05;4.14
0.0;0.0;0.0;-6.53;81.05;4.21
27.0;0.0;27.0;-7.31;80.9;4.48
106.0;33.61;98.0;-6.67;81.0;4.0
63.0;0.0;63.0;-5.84;77.85;4.55
92.0;0.0;92.0;-5.01;74.9;4.9
64.0;0.0;64.0;-4.3;74.95;4.76
162.0;53.28;145.0;-3.73;75.05;4.34
126.0;74.09;108.0;-3.48;72.1;3.86
63.0;74.21;53.0;-3.72;75.05;3.52
0.0;0.0;0.0;-4.2;78.05;3.03
0.0;0.0;0.0;-4.8;81.25;2.83
0.0;0.0;0.0;-5.15;84.55;2.76
0.0;0.0;0.0;-5.8;84.5;2.83
0.0;0.0;0.0;-6.29;84.45;3.03
0.0;0.0;0.0;-5.84;84.5;2.9
0.0;0.0;0.0;-5.85;84.5;2.76
0.0;0.0;0.0;-5.95;84.5;2.69
0.0;0.0;0.0;-5.96;84.5;2.62
0.0;0.0;0.0;-6.14;84.5;2.41
0.0;0.0;0.0;-6.27;88.0;2.28
0.0;0.0;0.0;-6.42;88.0;2.21
0.0;0.0;0.0;-6.73;87.95;2.21
0.0;0.0;0.0;-7.1;84.4;2.14
0.0;0.0;0.0;-7.86;87.85;2.14
0.0;0.0;0.0;-8.75;87.75;2.21
55.0;37.76;50.0;-9.78;87.65;2.07
124.0;66.02;108.0;-9.39;84.1;1.86
164.0;53.04;147.0;-7.95;80.85;1.86
180.0;41.48;165.0;-6.27;77.75;1.93
157.0;16.54;151.0;-4.55;74.95;2.0
137.0;18.52;131.0;-3.42;72.1;2.21
128.0;68.62;111.0;-3.1;69.35;2.34
61.0;50.2;54.0;-3.75;75.05;2.34
0.0;0.0;0.0;-5.29;84.55;2.62
0.0;0.0;0.0;-6.81;87.95;2.76
0.0;0.0;0.0;-7.84;87.85;2.83
0.0;0.0;0.0;-8.56;87.8;2.83
0.0;0.0;0.0;-9.11;87.75;2.83
0.0;0.0;0.0;-9.88;87.65;2.69
0.0;0.0;0.0;-10.92;87.6;2.69
0.0;0.0;0.0;-11.85;87.55;2.69
0.0;0.0;0.0;-12.54;83.8;2.69
0.0;0.0;0.0;-13.14;83.75;2.69
0.0;0.0;0.0;-13.65;83.7;2.69
0.0;0.0;0.0;-14.06;83.65;2.69
0.0;0.0;0.0;-14.42;83.6;2.69
0.0;0.0;0.0;-14.68;83.6;2.62
0.0;0.0;0.0;-14.84;83.55;2.62
0.0;0.0;0.0;-14.98;83.55;2.62
108.0;468.53;44.0;-13.95;80.1;2.62
204.0;417.39;101.0;-11.83;77.0;2.41
271.0;387.53;145.0;-9.34;74.1;2.41
320.0;442.21;158.0;-6.69;71.5;2.41
293.0;318.29;176.0;-3.94;66.35;2.48
244.0;252.45;161.0;-2.09;61.55;2.62
200.0;360.29;109.0;-1.48;61.65;2.62
100.0;298.28;57.0;-1.89;64.1;2.97
0.0;0.0;0.0;-3.21;72.1;3.03
0.0;0.0;0.0;-4.5;74.95;3.03
0.0;0.0;0.0;-5.38;77.9;2.97
0.0;0.0;0.0;-6.21;77.75;2.9
0.0;0.0;0.0;-6.62;74.6;2.9
0.0;0.0;0.0;-7.44;77.6;2.9
0.0;0.0;0.0;-8.17;77.55;2.9
0.0;0.0;0.0;-8.65;80.8;2.97
0.0;0.0;0.0;-9.04;80.7;2.9
0.0;0.0;0.0;-9.39;80.65;2.9
0.0;0.0;0.0;-9.65;80.65;2.83
0.0;0.0;0.0;-9.97;80.55;2.76
0.0;0.0;0.0;-10.34;80.5;2.83
0.0;0.0;0.0;-10.71;80.45;2.83
0.0;0.0;0.0;-10.9;80.45;2.9
0.0;0.0;0.0;-10.96;80.45;2.97
109.0;432.97;48.0;-9.77;80.55;3.17
211.0;449.69;98.0;-7.64;71.4;3.17
278.0;409.3;143.0;-4.91;68.95;3.1
322.0;436.46;160.0;-1.59;61.65;3.52
321.0;426.85;162.0;1.0;59.7;3.72
272.0;365.59;150.0;2.14;62.35;3.59
213.0;423.38;104.0;2.44;62.5;3.79
109.0;362.6;55.0;1.93;64.9;3.66
0.0;0.0;0.0;0.64;72.75;3.59
0.0;0.0;0.0;-0.53;75.55;3.52
0.0;0.0;0.0;-1.11;75.45;3.66
0.0;0.0;0.0;-1.49;72.5;3.72
0.0;0.0;0.0;-1.42;72.5;3.59
0.0;0.0;0.0;-1.77;72.4;3.59
0.0;0.0;0.0;-2.18;75.3;3.52
0.0;0.0;0.0;-2.64;75.2;3.45
0.0;0.0;0.0;-3.07;72.25;3.38
0.0;0.0;0.0;-3.46;75.1;3.24
0.0;0.0;0.0;-3.76;78.15;3.1
0.0;0.0;0.0;-4.1;75.05;2.97
0.0;0.0;0.0;-4.5;78.05;2.9
0.0;0.0;0.0;-4.98;81.25;2.83
0.0;0.0;0.0;-5.21;84.55;2.69
0.0;0.0;0.0;-5.59;84.55;2.62
117.0;523.18;41.0;-5.57;84.55;2.48
237.0;660.48;68.0;-4.16;81.3;2.34
308.0;600.72;107.0;-1.96;78.45;2.55
351.0;603.61;124.0;1.05;75.75;2.97
381.0;781.53;86.0;2.6;76.0;3.24
209.0;129.91;165.0;3.25;76.1;3.31
148.0;99.1;122.0;3.27;79.1;2.9
77.0;84.56;64.0;2.68;82.15;2.48
0.0;0.0;0.0;1.58;85.25;2.62
0.0;0.0;0.0;0.7;92.0;2.69
0.0;0.0;0.0;0.88;92.0;2.69
0.0;0.0;0.0;0.64;92.0;2.76
0.0;0.0;0.0;0.76;95.65;2.83
0.0;0.0;0.0;0.51;92.0;2.83
0.0;0.0;0.0;0.49;92.0;2.69
0.0;0.0;0.0;0.74;95.65;2.62
0.0;0.0;0.0;0.94;92.05;2.48
0.0;0.0;0.0;0.84;95.65;2.41
0.0;0.0;0.0;0.92;95.65;2.34
0.0;0.0;0.0;0.66;95.65;2.34
0.0;0.0;0.0;0.49;95.65;2.34
0.0;0.0;0.0;-0.06;95.6;2.41
0.0;0.0;0.0;-0.21;99.4;2.34
0.0;0.0;0.0;-0.77;95.6;2.34
124.0;554.32;41.0;-1.61;88.4;2.55
227.0;548.83;84.0;-0.79;91.95;2.69
309.0;577.41;113.0;0.45;85.15;3.31
362.0;650.86;114.0;1.77;85.25;3.79
340.0;515.05;143.0;2.63;82.15;4.0
207.0;116.38;167.0;3.39;82.2;4.07
231.0;531.17;89.0;3.71;85.45;4.07
93.0;163.96;67.0;3.67;85.45;4.07
0.0;0.0;0.0;3.3;88.7;4.14
0.0;0.0;0.0;2.99;88.7;4.21
0.0;0.0;0.0;2.91;92.15;4.28
0.0;0.0;0.0;2.74;92.15;4.21
0.0;0.0;0.0;1.94;92.1;3.86
0.0;0.0;0.0;1.78;95.65;3.72
0.0;0.0;0.0;1.47;92.05;3.38
0.0;0.0;0.0;1.14;95.65;3.1
0.0;0.0;0.0;0.97;95.65;3.24
0.0;0.0;0.0;0.9;95.65;3.31
0.0;0.0;0.0;0.82;95.65;3.1
0.0;0.0;0.0;0.64;95.65;3.24
0.0;0.0;0.0;0.78;95.65;3.1
0.0;0.0;0.0;1.08;95.65;2.9
0.0;0.0;0.0;1.3;95.65;3.03
0.0;0.0;0.0;1.6;95.65;2.9
61.0;25.93;57.0;1.77;92.05;2.76
153.0;109.31;124.0;2.28;92.1;2.69
239.0;211.99;166.0;2.86;92.15;2.34
367.0;650.15;116.0;3.44;85.45;2.48
376.0;696.65;106.0;3.94;85.5;2.41
322.0;613.56;108.0;4.21;85.5;2.21
239.0;561.8;86.0;4.0;85.5;2.0
125.0;428.27;55.0;4.0;85.5;1.59
6.0;0.0;6.0;2.91;92.15;2.34
0.0;0.0;0.0;1.09;95.65;2.62
0.0;0.0;0.0;0.06;95.6;2.62
0.0;0.0;0.0;-0.53;95.6;2.69
0.0;0.0;0.0;-0.71;99.4;2.55
0.0;0.0;0.0;-0.87;99.4;2.76
0.0;0.0;0.0;-0.93;99.4;2.9
0.0;0.0;0.0;-1.05;99.4;2.9
0.0;0.0;0.0;-1.27;95.6;2.83
0.0;0.0;0.0;-1.25;95.6;2.9
0.0;0.0;0.0;-0.4;99.4;3.03
0.0;0.0;0.0;0.26;99.4;3.1
0.0;0.0;0.0;0.7;99.4;3.1
0.0;0.0;0.0;1.15;99.35;3.03
0.0;0.0;0.0;1.83;99.4;2.97
0.0;0.0;0.0;2.36;99.4;2.97
16.0;0.0;16.0;2.74;99.4;2.9
22.0;0.0;22.0;3.47;95.7;2.9
110.0;0.0;110.0;3.87;95.7;2.76
153.0;7.67;150.0;4.24;92.2;2.62
210.0;61.11;186.0;4.86;92.25;2.76
188.0;64.99;165.0;4.74;92.25;2.14
124.0;32.45;115.0;4.71;88.85;1.93
78.0;59.4;68.0;4.18;92.2;1.86
1.0;0.0;1.0;3.44;95.7;2.28
0.0;0.0;0.0;2.18;99.4;2.41
0.0;0.0;0.0;1.28;99.35;2.34
0.0;0.0;0.0;0.46;99.4;2.21
0.0;0.0;0.0;-0.47;99.4;2.14
0.0;0.0;0.0;-1.16;99.4;2.0
0.0;0.0;0.0;-2.07;95.6;2.07
0.0;0.0;0.0;-2.74;99.4;2.0
0.0;0.0;0.0;-2.71;99.4;1.79
0.0;0.0;0.0;-1.45;95.6;1.38
0.0;0.0;0.0;-1.38;99.4;1.31
0.0;0.0;0.0;-1.04;99.4;1.24
0.0;0.0;0.0;-0.25;100.0;1.38
0.0;0.0;0.0;0.1;99.4;1.24
0.0;0.0;0.0;0.27;100.0;1.03
0.0;0.0;0.0;0.27;100.0;0.9
27.0;0.0;27.0;0.85;100.0;0.07
36.0;0.0;36.0;0.67;100.0;0.83
65.0;0.0;65.0;0.94;99.35;1.45
95.0;0.0;95.0;0.78;100.0;2.28
79.0;0.0;79.0;0.87;100.0;3.03
31.0;0.0;31.0;1.41;99.4;3.24
28.0;0.0;28.0;2.28;95.65;3.79
28.0;0.0;28.0;2.63;95.7;3.38
2.0;0.0;2.0;2.6;95.7;2.83
0.0;0.0;0.0;2.44;95.7;2.28
0.0;0.0;0.0;1.97;95.65;1.86
0.0;0.0;0.0;1.2;95.65;2.07
0.0;0.0;0.0;0.0;95.6;2.0
0.0;0.0;0.0;-1.51;95.6;2.14
0.0;0.0;0.0;-2.1;91.9;2.07
0.0;0.0;0.0;-3.23;95.55;2.21
0.0;0.0;0.0;-3.97;91.8;2.41
0.0;0.0;0.0;-3.64;95.5;2.55
0.0;0.0;0.0;-2.92;91.85;2.69
0.0;0.0;0.0;-2.02;91.9;2.9
0.0;0.0;0.0;-0.96;91.95;2.97
0.0;0.0;0.0;-0.34;91.95;3.17
0.0;0.0;0.0;0.17;92.0;3.31
0.0;0.0;0.0;0.3;92.0;3.52
0.0;0.0;0.0;0.65;88.5;3.59
72.0;0.0;72.0;1.29;88.55;3.66
66.0;0.0;66.0;1.78;88.6;3.52
57.0;0.0;57.0;2.42;88.65;3.59
117.0;0.0;117.0;3.03;88.7;3.38
94.0;0.0;94.0;4.16;88.8;3.03
46.0;0.0;46.0;4.8;88.85;2.76
76.0;39.27;69.0;4.6;88.85;3.03
8.0;0.0;8.0;4.19;92.2;3.03
0.0;0.0;0.0;4.22;92.2;2.97
0.0;0.0;0.0;4.17;92.2;2.97
0.0;0.0;0.0;4.23;92.2;2.9
0.0;0.0;0.0;3.83;95.7;2.48
0.0;0.0;0.0;3.67;95.7;2.62
0.0;0.0;0.0;3.58;95.7;2.55
0.0;0.0;0.0;3.11;95.7;2.14
0.0;0.0;0.0;2.17;99.4;2.0
0.0;0.0;0.0;0.64;99.4;2.34
0.0;0.0;0.0;-0.32;99.4;2.07
0.0;0.0;0.0;-1.16;99.4;2.0
0.0;0.0;0.0;-1.66;99.4;1.86
0.0;0.0;0.0;-1.61;99.4;1.52
0.0;0.0;0.0;-2.0;95.6;1.1
8.0;0.0;8.0;-2.12;99.4;0.83
71.0;28.85;66.0;-1.32;95.6;1.31
104.0;7.02;102.0;0.21;99.4;1.38
96.0;0.0;96.0;1.58;99.4;1.86
82.0;0.0;82.0;2.32;99.4;2.14
86.0;0.0;86.0;2.63;95.7;2.48
36.0;0.0;36.0;2.63;95.7;3.24
40.0;0.0;40.0;2.35;99.4;3.17
28.0;0.0;28.0;2.25;99.4;3.59
2.0;0.0;2.0;1.86;99.4;3.38
0.0;0.0;0.0;1.63;99.4;3.17
0.0;0.0;0.0;1.4;99.35;2.83
0.0;0.0;0.0;1.24;99.35;2.48
0.0;0.0;0.0;1.18;100.0;2.0
0.0;0.0;0.0;0.89;100.0;2.14
0.0;0.0;0.0;0.67;100.0;2.28
0.0;0.0;0.0;0.53;99.4;2.41
0.0;0.0;0.0;0.37;100.0;2.34
0.0;0.0;0.0;0.18;99.4;2.41
0.0;0.0;0.0;0.0;99.4;2.41
0.0;0.0;0.0;-0.18;100.0;2.48
0.0;0.0;0.0;-0.38;99.4;2.41
0.0;0.0;0.0;-0.55;99.4;2.0
0.0;0.0;0.0;-0.7;100.0;1.86
11.0;23.9;10.0;-0.83;100.0;1.52
113.0;201.91;77.0;-0.54;99.4;1.17
100.0;3.45;99.0;-0.29;99.4;0.69
49.0;0.0;49.0;0.03;95.6;0.34
83.0;0.0;83.0;0.3;99.4;0.48
122.0;0.0;122.0;0.86;95.65;0.9
64.0;0.0;64.0;0.99;92.05;1.38
55.0;0.0;55.0;1.25;92.05;1.45
29.0;0.0;29.0;1.19;92.05;1.52
6.0;0.0;6.0;1.03;88.55;1.72
0.0;0.0;0.0;0.65;95.65;1.52
0.0;0.0;0.0;0.47;95.65;1.72
0.0;0.0;0.0;0.38;99.4;2.07
0.0;0.0;0.0;0.3;99.4;1.93
0.0;0.0;0.0;0.33;99.4;1.79
0.0;0.0;0.0;0.35;99.4;2.14
0.0;0.0;0.0;0.27;99.4;2.21
0.0;0.0;0.0;0.06;95.6;2.55
0.0;0.0;0.0;-0.28;99.4;2.62
0.0;0.0;0.0;-0.59;95.6;2.62
0.0;0.0;0.0;-1.08;95.6;2.76
0.0;0.0;0.0;-1.32;95.6;2.76
0.0;0.0;0.0;-1.46;91.95;2.69
0.0;0.0;0.0;-1.51;91.95;2.55
5.0;0.0;5.0;-1.41;91.95;2.48
27.0;0.0;27.0;-0.82;95.6;2.21
171.0;104.94;140.0;0.94;92.05;2.28
135.0;5.33;133.0;3.04;82.2;2.69
132.0;0.0;132.0;4.46;79.3;2.9
158.0;4.77;156.0;5.51;76.5;3.52
100.0;0.0;100.0;5.17;79.35;4.41
140.0;33.0;130.0;4.91;82.35;2.97
89.0;46.56;80.0;4.53;82.35;2.9
3.0;0.0;3.0;3.97;85.5;2.83
0.0;0.0;0.0;2.79;92.15;2.69
0.0;0.0;0.0;2.09;92.1;2.69
0.0;0.0;0.0;1.76;95.65;2.76
0.0;0.0;0.0;2.3;95.65;3.03
0.0;0.0;0.0;2.4;95.65;2.97
0.0;0.0;0.0;2.34;95.65;2.76
0.0;0.0;0.0;2.09;92.1;2.83
0.0;0.0;0.0;2.02;92.1;2.83
0.0;0.0;0.0;1.91;95.65;2.34
0.0;0.0;0.0;1.66;95.65;1.93
0.0;0.0;0.0;1.36;99.35;1.93
0.0;0.0;0.0;1.17;99.35;1.79
0.0;0.0;0.0;0.66;99.4;1.59
0.0;0.0;0.0;0.2;99.4;1.66
4.0;0.0;4.0;-0.09;99.4;1.59
83.0;42.45;75.0;0.8;99.4;1.38
225.0;296.03;136.0;2.19;95.65;1.93
345.0;541.26;139.0;3.46;82.25;2.62
389.0;551.07;156.0;4.71;73.45;3.66
363.0;426.43;182.0;5.52;68.2;3.86
286.0;259.48;186.0;6.29;65.75;4.07
235.0;314.66;138.0;6.74;61.0;4.14
147.0;347.83;78.0;6.57;63.35;3.72
34.0;237.44;19.0;5.47;68.2;3.66
0.0;0.0;0.0;4.2;73.4;3.86
0.0;0.0;0.0;3.51;76.15;4.14
0.0;0.0;0.0;3.19;79.1;4.34
0.0;0.0;0.0;2.44;82.15;3.86
0.0;0.0;0.0;1.86;85.25;3.86
0.0;0.0;0.0;1.42;82.0;3.93
0.0;0.0;0.0;1.16;81.95;3.86
0.0;0.0;0.0;0.94;78.8;3.66
0.0;0.0;0.0;0.84;81.9;3.59
0.0;0.0;0.0;0.66;81.9;3.59
0.0;0.0;0.0;0.58;85.15;3.45
0.0;0.0;0.0;0.51;85.15;3.31
0.0;0.0;0.0;0.37;88.45;3.17
0.0;0.0;0.0;0.26;92.0;3.17
12.0;0.0;12.0;0.25;92.0;3.1
45.0;0.0;45.0;1.01;88.55;2.9
46.0;0.0;46.0;2.73;82.15;2.9
129.0;2.59;128.0;3.88;82.25;3.24
86.0;0.0;86.0;4.26;82.3;2.97
168.0;6.98;165.0;5.56;79.4;3.38
327.0;422.28;162.0;7.33;73.9;3.59
304.0;740.02;72.0;8.27;71.35;3.52
51.0;0.0;51.0;8.31;71.35;3.1
13.0;0.0;13.0;7.37;73.9;2.83
0.0;0.0;0.0;5.93;82.5;2.76
0.0;0.0;0.0;4.99;85.6;2.69
0.0;0.0;0.0;4.34;92.2;2.76
0.0;0.0;0.0;3.69;92.15;3.1
0.0;0.0;0.0;3.24;92.15;3.17
0.0;0.0;0.0;3.18;92.15;3.17
0.0;0.0;0.0;3.0;92.15;3.24
0.0;0.0;0.0;2.77;92.15;3.17
0.0;0.0;0.0;2.42;95.65;3.03
0.0;0.0;0.0;1.96;92.1;3.03
0.0;0.0;0.0;1.4;95.65;3.03
0.0;0.0;0.0;1.07;95.65;3.03
0.0;0.0;0.0;0.67;95.65;2.97
0.0;0.0;0.0;0.28;95.6;2.9
37.0;324.2;17.0;-0.04;95.6;2.83
175.0;608.47;54.0;0.86;95.65;2.76
256.0;411.13;128.0;2.66;92.15;2.97
393.0;758.72;96.0;4.38;85.5;3.52
444.0;788.48;102.0;5.73;76.5;3.79
443.0;774.11;106.0;6.7;68.4;4.48
197.0;40.39;181.0;6.91;63.35;4.69
160.0;50.19;144.0;7.03;58.8;4.55
103.0;62.34;90.0;6.75;61.0;3.72
47.0;370.07;20.0;5.75;63.15;3.17
